,pretty_formula,D_max,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
1986,B16Fe74V10,0.2,B16 Fe74 V10,0.001283966,0.009082422,0.044158804,1.8436,0.16149969,8.5,3.340124241,2.84,0.56785281,48.14921,25.34166873,1.307,0.309792978,64.3,15.01838285,1.60E+11,66.62,34.99779264,1934.28,328.4037822,-0.229511932,0.289855072,0.023188406,0.686956522,0,0.702870887,0.118440952,0.104228278,0.104228278
1987,B14Fe76V10,0.2,B14 Fe76 V10,-0.005627739,0.012943318,0.03082207,1.8394,0.160238176,8.4,3.2854676,2.86,0.553640056,49.04989,24.72658395,1.318,0.302215175,63.8,14.67225099,1.40E+11,67.68,35.0144573,1923.52,325.8226686,-0.209257763,0.285714286,0.02,0.694285714,0,0.734544879,0.111580732,0.100396586,0.100396586
1988,B12Fe78V10,0.2,B12 Fe78 V10,-0.012548663,0.017386424,0.039370039,1.8352,0.158843862,8.3,3.221151501,2.88,0.536266444,49.95057,23.97276646,1.329,0.292931431,63.3,14.2543423,1.20E+11,68.74,35.02226183,1912.76,322.6075947,-0.1862287,0.281690141,0.016901408,0.701408451,0,0.77428069,0.104092843,0.096302758,0.096302758
1989,B12.75Co72.25V15,0.2,B12.75 Co72.25 V15,-0.013411329,0.018196593,0.037249161,1.8629,0.167657817,8.91,3.17647375,2.8725,0.503255007,51.59886089,23.90706425,1.28625,0.251627504,65.305,13.0677591,1.28E+11,80.3425,47.88548416,1904.3275,338.3613172,-0.266545451,0.261951539,0.016699411,0.72134905,0,0.683043393,0.108871065,0.104211947,-0.000529909
1990,B16Fe69V15,0.2,B16 Fe69 V15,-0.002173451,0.01128275,0.049216077,1.8336,0.165568302,8.35,3.314628055,2.84,0.531480599,47.904035,23.60160022,1.3045,0.288692425,63.95,14.39894998,1.60E+11,64.17,34.27631398,1952.88,314.0894404,-0.280922247,0.296296296,0.023703704,0.68,0,0.735238351,0.120417669,0.1133116,0.1133116
1991,B14Fe71V15,0.2,B14 Fe71 V15,-0.009086188,0.015385299,0.049497475,1.8294,0.163786454,8.25,3.248045824,2.86,0.515087485,48.804715,22.89963134,1.3155,0.280026875,63.45,13.99234035,1.40E+11,65.23,34.34384952,1942.12,311.6911943,-0.253355472,0.291970803,0.020437956,0.687591241,0,0.769534161,0.113500519,0.10703176,0.10703176
1992,B12Co68V20,0.2,B12 Co68 V20,-0.019465466,0.02256071,0.102713193,1.8492,0.173964296,8.68,3.222437891,2.88,0.467485878,51.5601926,22.1141376,1.29,0.233742939,64.64,12.67839587,1.20E+11,77.44,47.33647348,1920.72,326.876022,-0.290352761,0.267379679,0.016042781,0.71657754,0,0.687323963,0.107652294,0.105316528,0.006672518
1993,B11.25Co63.75V25,0.2,B11.25 Co63.75 V25,-0.025519517,0.027100808,0.106066017,1.8355,0.178533305,8.45,3.256375024,2.8875,0.438846095,51.52152431,20.67249465,1.29375,0.219423048,63.975,12.37932711,1.13E+11,74.5375,46.92185994,1937.1125,318.0192611,-0.303056405,0.273037543,0.015358362,0.711604096,0,0.689628305,0.106116209,0.105533216,0.012555137
2161,B17Fe80Nb3,0.2,B17 Fe80 Nb3,0.007535155,0.007535155,0.064228183,1.8588,0.158109669,8.76,3.455348123,2.83,0.653694713,49.3010614,32.2370855,1.308,0.361016802,65.01,16.70003826,1.70E+11,70.21,34.89040989,1930.63,431.026317,-0.142923567,0.279036827,0.02407932,0.696883853,0,0.55943796,0.121343631,0.085334754,0.085334754
2162,B17Nb5Ni78,0.2,B17 Nb5 Ni78,0.004543788,0.005634038,0.068654896,1.9166,0.145585036,10.26,2.744132097,2.83,0.625880834,52.264041,33.61245233,1.27,0.318763575,69.53,13.40948432,1.70E+11,78.27,40.90580111,1884.67,508.7727913,-0.224777839,0.227803738,0.019859813,0.752336449,0,0.524943575,0.125548832,0.093350275,-0.031904554
2163,B12Fe83Nb5,0.2,B12 Fe83 Nb5,-0.012494817,0.017332577,0.01119194,1.8437,0.162296885,8.45,3.322410156,2.88,0.599115596,52.293989,31.90288171,1.3365,0.331820013,63.6,15.58293965,1.20E+11,72.34,32.57603144,1922.51,475.0213774,-0.170425411,0.268965517,0.016551724,0.714482759,0,0.624182995,0.106697602,0.090928944,0.090928944
2164,B10Fe85Nb5,0.2,B10 Fe85 Nb5,-0.019424631,0.022262152,0.033014624,1.8395,0.162117474,8.35,3.266467713,2.9,0.582771517,53.194669,31.5904903,1.3475,0.322833855,63.1,15.20799194,1.00E+11,73.4,31.98702567,1911.75,487.1166127,-0.151797164,0.265306122,0.013605442,0.721088435,0,0.651564151,0.098628361,0.089066757,0.089066757
2165,B16Fe77Nb7,0.2,B16 Fe77 Nb7,-0.001407451,0.011352277,0.054365021,1.8475,0.166600049,8.59,3.371926523,2.84,0.597392102,51.2338566,32.56495424,1.3155,0.331697504,64.44,15.68462416,1.60E+11,69.7,32.20808276,1962.81,475.0415302,-0.253797902,0.276108727,0.022889843,0.701001431,0,0.594481684,0.123255321,0.104475079,0.104475079
2166,B12Fe81Nb7,0.2,B12 Fe81 Nb7,-0.01524081,0.019381564,0.017705785,1.8391,0.165698265,8.39,3.273288521,2.88,0.570371348,53.0352166,31.96292658,1.3375,0.316757048,63.44,15.05037751,1.20E+11,71.82,31.27441006,1941.29,494.8230635,-0.214157883,0.268428373,0.016689847,0.71488178,0,0.634331188,0.109164389,0.098447093,0.098447093
2167,B10Fe83Nb7,0.2,B10 Fe83 Nb7,-0.022171318,0.024428,0.0218678,1.8349,0.165255005,8.29,3.206751403,2.9,0.551224773,53.9358966,31.57521335,1.3485,0.30620827,62.94,14.6090627,1.00E+11,72.88,30.6096947,1930.53,507.7969028,-0.189399185,0.264746228,0.013717421,0.721536351,0,0.661161555,0.10113097,0.094831427,0.094831427
2168,B9Fe84Nb7,0.2,B9 Fe84 Nb7,-0.025640029,0.027133767,0.034066899,1.8328,0.165032787,8.24,3.166993961,2.91,0.539485659,54.3862366,31.34883662,1.354,0.299751141,62.69,14.34099645,90000000000,73.41,30.20316777,1925.15,515.3652161,-0.175336527,0.262942779,0.01226158,0.72479564,0,0.677003707,0.096801384,0.092709618,0.092709618
2169,B8Fe85Nb7,0.2,B8 Fe85 Nb7,-0.029111044,0.029961233,0.047359335,1.8307,0.164808816,8.19,3.121566483,2.92,0.525817313,54.8365766,31.09425498,1.3595,0.292240947,62.44,14.03098428,80000000000,73.94,29.73185953,1919.77,523.8313066,-0.15993993,0.261163735,0.01082544,0.728010825,0,0.69486722,0.092225916,0.09030733,0.09030733
2170,B17Nb8Ni75,0.2,B17 Nb8 Ni75,0.000465199,0.007924291,0.058356973,1.9073,0.161987516,10.11,2.957472478,2.83,0.592301011,53.2904304,33.60538537,1.273,0.304822013,69.11,13.43510287,1.70E+11,77.16,39.08114192,1915.33,532.4505919,-0.321521589,0.228299643,0.020214031,0.751486326,0,0.511637281,0.128827965,0.109255025,-0.068460842
2171,B12Co80Nb8,0.2,B12 Co80 Nb8,-0.016613242,0.020405493,0.031742912,1.8768,0.165882432,9.16,3.059165011,2.88,0.557961248,55.8763864,32.61769253,1.298,0.287802343,65.76,13.8069575,1.20E+11,87.56,43.90996363,1916.28,531.0697019,-0.255848685,0.24120603,0.015075377,0.743718593,0,0.571874532,0.110336516,0.100929294,-0.039856785
2172,B17Nb10Ni73,0.2,B17 Nb10 Ni73,-0.002253212,0.009710133,0.030576921,1.9011,0.170197772,10.01,3.067777114,2.83,0.574037382,53.97469,33.63921331,1.275,0.297408235,68.83,13.46376631,1.70E+11,76.42,38.07130899,1935.77,544.2558029,-0.374667623,0.228640193,0.02045728,0.750902527,0,0.503177318,0.130862437,0.118271574,-0.089160337
2173,B17Nb11.5Ni71.5,0.2,B17 Nb11.5 Ni71.5,-0.004291679,0.011049174,0.011489426,1.89645,0.175397695,9.935,3.138924814,2.83,0.562056323,54.4878847,33.68111169,1.2765,0.292630289,68.62,13.49034756,1.70E+11,75.865,37.39792331,1951.1,551.6043584,-0.40966148,0.228901032,0.020643594,0.750455373,0,0.497345006,0.132313645,0.124174439,-0.102884753
2174,B10Fe78Nb12,0.2,B10 Fe78 Nb12,-0.029031443,0.029836028,0.023470515,1.8234,0.170817909,8.14,3.113852667,2.9,0.495073771,55.7889656,31.64122138,1.351,0.276872709,62.54,13.58909117,1.00E+11,71.58,28.15706415,1977.48,539.898647,-0.249826394,0.263305322,0.014005602,0.722689076,0,0.66814818,0.106661772,0.101060754,0.101060754
2175,B8Fe80Nb12,0.2,B8 Fe80 Nb12,0.020721119,0.027663583,0.051657643,1.8192,0.169622222,8.04,3.012552356,2.92,0.465812336,56.6896456,31.01833815,1.362,0.260713824,62.04,12.91737166,80000000000,72.64,27.2388111,1966.72,555.6138285,-0.20915864,0.259668508,0.011049724,0.729281768,0,0.698064848,0.097871635,0.093353947,0.093353947
2176,B6Fe82Nb12,0.2,B6 Fe82 Nb12,0.022543947,0.023493931,0.074175743,1.815,0.168296296,7.94,2.88473663,2.94,0.426814412,57.5903256,30.25852296,1.373,0.239245422,61.54,12.04111175,60000000000,73.7,26.04222868,1955.96,574.4330943,-0.164374427,0.25613079,0.008174387,0.735694823,0,0.734687295,0.088048227,0.085678778,0.085678778
2177,B10Co77Nb13,0.2,B10 Co77 Nb13,0.023919619,0.029898483,0.022182009,1.8596,0.180126789,8.88,3.105034855,2.9,0.486536244,58.53748955,31.67517573,1.313,0.256073002,64.77,12.92729436,1.00E+11,86.72,40.75889772,1953.76,572.4965914,-0.302709258,0.237309645,0.012690355,0.75,0,0.559966753,0.10765559,0.103529923,-0.042976105
2178,B6Co80Nb14,0.2,B6 Co80 Nb14,0.019731567,0.021030055,0.071193484,1.8504,0.185871511,8.68,3.032680274,2.94,0.409216852,60.8021092,29.69744108,1.334,0.218937187,63.78,11.67803428,60000000000,89.18,38.48788254,1940.34,610.570837,-0.228405258,0.23019802,0.007425743,0.762376238,0,0.5699034,0.090084627,0.088818892,-0.016362851
2179,B5Co81Nb14,0.2,B5 Co81 Nb14,0.017162602,0.018543161,0.068779446,1.8488,0.187245249,8.64,3.007345472,2.95,0.384196837,61.28333115,29.06503309,1.339,0.206926366,63.56,11.28014916,50000000000,89.91,37.84441588,1934.53,621.12983,-0.204914025,0.228501229,0.006142506,0.765356265,0,0.572355279,0.084722822,0.085409175,-0.010069597
2180,B2Co84Nb14,0.2,B2 Co84 Nb14,0.009467212,0.01037762,0.026496053,1.844,0.192724822,8.52,2.913725436,2.98,0.267261242,62.726997,26.55559664,1.354,0.152529689,62.9,9.622995418,20000000000,92.1,35.22160167,1917.1,659.9920763,-0.131002752,0.223557692,0.002403846,0.774038462,0,0.570094589,0.065790812,0.078478339,0.003038618
2181,B10Fe75Nb15,0.2,B10 Fe75 Nb15,0.01992206,0.027781012,0.03967864,1.8165,0.173295936,8.05,3.082207001,2.9,0.471404521,56.900807,31.72891622,1.3525,0.264662608,62.3,13.18528922,1.00E+11,70.8,27.11020035,2005.65,551.796007,-0.2750229,0.262411348,0.014184397,0.723404255,0,0.667868947,0.109540949,0.103036563,0.103036563
2182,B8Fe77Nb15,0.2,B8 Fe77 Nb15,0.023468125,0.02447662,0.049920352,1.8123,0.171700288,7.95,2.975086043,2.92,0.441141733,57.801487,31.04256363,1.3635,0.247903691,61.8,12.48584603,80000000000,71.86,26.21255104,1994.89,567.0256433,-0.231048465,0.258741259,0.011188811,0.73006993,0,0.696037907,0.100784746,0.094818485,0.094818485
2183,B17Nb16.5Ni66.5,0.2,B17 Nb16.5 Ni66.5,-0.011084462,0.015510535,0.022255982,1.88095,0.188821446,9.685,3.327912633,2.83,0.530350642,56.1985337,33.90513561,1.2815,0.280456655,67.92,13.6057457,1.70E+11,74.015,35.54238019,2002.2,569.5226117,-0.503738439,0.229805886,0.021289919,0.748904195,0,0.481346086,0.136723216,0.139932891,-0.126930861
2184,Nb40Ni57Pt3,0.2,Nb40 Ni57 Pt3,-0.008368449,0.027983092,0.051854497,1.7971,0.240738968,8,3.415934928,3,0,76.47031,37.16584674,1.39,0.068318699,61.43,9.601663848,1.05E-07,75.63,25.03180008,2146.202,691.459364,-0.395282541,0.186460808,0,0.763657957,0.049881235,0.457152024,0.062354927,0.133726991,-0.095389872
2185,Nb40Ni59Pt1,0.2,Nb40 Ni59 Pt1,-0.00696186,0.028099891,0.080138769,1.7897,0.226977371,8,3.492861482,3,0,73.742498,29.49210188,1.39,0.06985723,61.41,9.792675969,1.04E-07,76.01,25.7664101,2139.934,711.6730988,-0.345881664,0.195331695,0,0.787469287,0.017199017,0.4364179,0.062608634,0.133127599,-0.101097882
2186,Nb40Ni59Pd1,0.2,Nb40 Ni59 Pd1,-0.006977462,0.028326619,0.151217283,1.7889,0.223724026,8,3.492861482,3,0,72.855858,24.30047214,1.3905,0.069634934,61.42,9.807376198,1.04E-07,76.01,25.7664101,2137.8005,712.9164026,-0.337875909,0.1975,0,0.8025,0,0.44109477,0.062798996,0.133033977,-0.100902764
2187,Ir1Nb40Ni59,0.2,Ir1 Nb40 Ni59,-0.006955496,0.028269303,0.163910545,1.7889,0.223724026,7.99,3.484089206,3,0,73.713828,29.25409501,1.39,0.06985723,61.39,9.76939266,1.04E-07,76.79,27.81474107,2146.91,716.5748445,-0.338153176,0.196801968,0,0.78597786,0.017220172,0.442258675,0.062498284,0.133356445,-0.101862776
2188,Nb50Ni50Ta0,0.2,Nb50 Ni50,0.025977026,0.025977026,0.141421356,1.755,0.219203102,7.5,3.535533906,3,0,75.79989,24.19223016,1.4,0.070710678,60,9.899494937,1.12E-07,72.5,26.1629509,2239,722.6631304,-0.32115394,0.2,0,0.8,0,0.430098888,0.063197026,0.137657919,-0.133428448
2189,Mo30Nb50Si20,0.2,Mo30 Nb50 Si20,0.002903292,0.014122066,0.056040127,1.828,0.311334277,7.1,4.415880433,2.8,0.508000508,80.85229,33.54844995,1.38,0.177800178,60.3,15.77104329,0.000200093,98.7,56.97495205,2581.2,573.4659199,-0.368847874,0.235294118,0.078431373,0.68627451,0,0.64233876,0.094071675,0.160030904,-0.031371265
2190,Mo25Nb55Si20,0.2,Mo25 Nb55 Si20,0.002855157,0.01295761,0.029457912,1.8,0.30787971,7.05,4.536963039,2.8,0.518562979,80.700609,34.14426053,1.38,0.181497043,60.15,16.18836079,0.000200097,94.45,58.16879957,2573.9,580.222487,-0.354869578,0.237623762,0.079207921,0.683168317,0,0.610790407,0.094592394,0.155555256,-0.024788738
2191,Nb60Ni40Ta0,0.2,Nb60 Ni40,0.011427385,0.011427385,0,1.724,0.219203102,7,3.535533906,3,0,79.221188,24.19223016,1.41,0.070710678,58.6,9.899494937,1.20E-07,68.8,26.1629509,2341.2,722.6631304,-0.277774145,0.2,0,0.8,0,0.454860936,0.061147321,0.129358319,-0.114950544
2192,Mo20Nb60Si20,0.2,Mo20 Nb60 Si20,0.002811237,0.01149598,0.044536177,1.772,0.302182537,7,4.705619741,2.8,0.534522484,80.548928,35.08874583,1.38,0.187082869,60,16.77583296,0.000200102,90.2,59.42822802,2566.6,592.5451158,-0.333351191,0.24,0.08,0.68,0,0.573460117,0.095084138,0.14963456,-0.015710849
2193,Nb60Si20V20,0.2,Nb60 Si20 V20,0.016925323,0.016925323,0.044536177,1.666,0.157116881,6.8,4.810702354,2.8,0.534522484,71.549228,36.26370642,1.36,0.181265393,59.6,16.9789786,0.000200131,68.6,55.67507778,2424,573.2358029,-0.370297993,0.291666667,0.083333333,0.625,0,0.546544846,0.094980427,0.150761759,-0.038316433
2194,Mo15Nb65Si20,0.2,Mo15 Nb65 Si20,0.002771533,0.009737174,0.023570226,1.744,0.293303911,6.95,4.935998143,2.8,0.557386411,80.397247,36.47718574,1.38,0.195085244,59.85,17.58350396,0.000200107,85.95,60.83795922,2559.3,611.8961616,-0.302460164,0.242424242,0.080808081,0.676767677,0,0.52894585,0.095547579,0.141820838,-0.003381511
2195,Nb65Si20V15,0.2,Nb65 Si20 V15,0.013366144,0.013366144,0.039101478,1.6645,0.164728373,6.8,5.016477703,2.8,0.557386411,73.647472,37.74213562,1.365,0.190935357,59.55,17.73852699,0.000200129,69.75,57.02132968,2452.35,600.3585134,-0.333361278,0.28125,0.083333333,0.635416667,0,0.512446286,0.095616992,0.142977959,-0.02133174
2196,Nb70Si20W10,0.2,Nb70 Si20 W10,0.009805978,0.009805978,0.034015067,1.736,0.352827092,6.9,5.252328676,2.8,0.589767825,89.035566,59.93217943,1.37,0.203768837,59.6,18.74543423,0.000200112,84.8,69.78476226,2631.9,809.3860932,-0.25315535,0.206349206,0.063492063,0.507936508,0.222222222,0.486282876,0.095994927,0.133322676,0.018110506
2197,Mo10Nb70Si20,0.2,Mo10 Nb70 Si20,0.002736043,0.007681194,0.047140452,1.716,0.279378192,6.9,5.252328676,2.8,0.589767825,80.245566,38.47566624,1.38,0.206418739,59.7,18.69724462,0.000200112,81.7,62.52668995,2552,640.8577811,-0.259423986,0.244897959,0.081632653,0.673469388,0,0.474677657,0.095983346,0.131638561,0.012998547
2198,Nb70Si20V10,0.2,Nb70 Si20 V10,0.009805149,0.009805149,0.034015067,1.663,0.175207951,6.8,5.307910422,2.8,0.589767825,75.745716,39.61680647,1.37,0.203768837,59.5,18.80390801,0.000200126,70.9,59.16979988,2480.7,635.2339692,-0.281600193,0.270833333,0.083333333,0.645833333,0,0.466097482,0.096125284,0.131891103,0.001617699
2199,Ge15Nb75Si10,0.2,Ge15 Nb75 Si10,0.000788039,0.01565595,0.040144368,1.6915,0.252604947,7.25,6.123724357,2.75,0.680413817,83.384335,31.07594168,1.385,0.18609038,60.85,21.36846066,0.000175114,64.5,44.90731195,2412.91,935.5274816,-0.150461373,0.2,0.08,0.72,0,0.429865924,0.098163023,0.101606711,0.057314848
2200,Nb75Si20W5,0.2,Nb75 Si20 W5,0.00624373,0.00624373,0.023570226,1.698,0.307196387,6.85,5.698656293,2.8,0.636445827,84.488885,54.7246557,1.375,0.221473775,59.5,20.29840675,0.000200117,79,69.19061911,2584.65,784.831559,-0.198821097,0.225225225,0.072072072,0.576576577,0.126126126,0.409882233,0.096432919,0.121202269,0.033834716
2201,Mo5Nb75Si20,0.2,Mo5 Nb75 Si20,0.002704769,0.00532804,0.023570226,1.688,0.256243555,6.85,5.698656293,2.8,0.636445827,80.093885,41.38884492,1.38,0.22275604,59.55,20.27329103,0.000200117,77.45,64.72038201,2544.7,684.2005591,-0.202282883,0.24742268,0.082474227,0.670103093,0,0.405120552,0.096392032,0.120158728,0.031632804
2202,Nb75Si20V5,0.2,Nb75 Si20 V5,0.006242338,0.006242338,0.023570226,1.6615,0.190021651,6.8,5.728012446,2.8,0.636445827,77.84396,42.14277595,1.375,0.221473775,59.45,20.32940752,0.000200124,72.05,62.51779494,2509.05,682.5331587,-0.213692692,0.260416667,0.083333333,0.65625,0,0.402020631,0.096509741,0.119522952,0.027158573
2203,Ge8Nb76Si16,0.2,Ge8 Nb76 Si16,0.004995647,0.012987235,0.040818081,1.6808,0.233685721,7.16,6.151769038,2.76,0.683529893,80.9137288,37.91822276,1.378,0.212421635,60.6,21.64826878,0.000200116,69.84,56.0512061,2456.832,853.2585212,-0.158516218,0.223021583,0.086330935,0.690647482,0,0.390062703,0.100116769,0.104848971,0.052653946
2204,Ge4Nb76Si20,0.2,Ge4 Nb76 Si20,0.008830903,0.01272744,0.056568542,1.6764,0.222706801,7.16,6.228829692,2.76,0.692092188,79.1315488,41.85284497,1.372,0.229266276,60.64,22.03358781,0.000220116,73.44,62.0620454,2475.856,802.9790673,-0.168285598,0.240310078,0.093023256,0.666666667,0,0.348377669,0.102250213,0.11313519,0.037855722
2205,Ge15Nb76.5Si8.5,0.2,Ge15 Nb76.5 Si8.5,0.012219391,0.012219391,0.042882268,1.687,0.256311069,7.115,6.149624443,2.765,0.683291605,84.3566482,29.96164544,1.39025,0.182627076,60.37,21.4324752,0.000160116,63.06,42.84022372,2428.855,950.6819947,-0.134328686,0.197126895,0.075019952,0.727853152,0,0.440314139,0.095277628,0.100365272,0.061628547
2206,Ge13Nb77Si10,0.2,Ge13 Nb77 Si10,0.010866938,0.010866938,0.044969125,1.6833,0.25079626,7.07,6.142508042,2.77,0.682500894,83.7896626,32.04639394,1.389,0.190026162,60.23,21.45773159,0.000165117,64.38,46.39943904,2443.682,927.2794223,-0.134323607,0.202635914,0.075782537,0.721581549,0,0.433995847,0.095423622,0.09940533,0.063904953
2207,Ge0Nb77Si23,0.2,Nb77 Si23,0.010164933,0.010164933,0.042426407,1.669,0.212132034,7.07,6.363961031,2.77,0.707106781,77.9975776,45.83528381,1.3695,0.247487373,60.36,22.627417,0.000230117,76.08,67.88225099,2505.51,751.6545084,-0.245582275,0.257861635,0.096436059,0.645702306,0,0.283172418,0.102558694,0.1212666,0.024476763
2208,Ge8Nb78Si14,0.2,Ge8 Nb78 Si14,0.008104054,0.008104054,0.024944383,1.6748,0.236523878,6.98,6.165922442,2.78,0.685102494,82.2101464,37.22797717,1.385,0.210013285,59.96,21.67736368,0.000180119,67.92,54.83597982,2478.092,865.1483479,-0.13703506,0.218637993,0.078853047,0.702508961,0,0.404048552,0.096271626,0.101348842,0.061608351
2209,C8Nb80Si12,0.2,C8 Nb80 Si12,0.014020147,0.025376643,0.035998163,1.712,0.45575461,6.8,6.181225378,2.8,0.68680282,78.65622,49.30745025,1.348,0.381221968,60.2,25.00943218,0.000120922,72.4,63.29773909,2706.44,808.8156786,-0.062220092,0.25,0.083333333,0.666666667,0,0.291124525,0.148354898,0.112462831,-0.023616942
2210,C6Nb80Si14,0.2,C6 Nb80 Si14,0.011155078,0.020306582,0.060793649,1.699,0.411203696,6.8,6.203209651,2.8,0.689245517,78.977716,48.3358294,1.356,0.353402195,60,24.38069015,0.000140722,72.6,64.19703192,2664.18,802.646653,-0.083915359,0.25,0.083333333,0.666666667,0,0.300053518,0.137216255,0.110418109,0.001470958
2211,C4Nb80Si16,0.2,C4 Nb80 Si16,0.008309649,0.014833407,0.056568542,1.686,0.359887803,6.8,6.240377208,2.8,0.693375245,79.299212,47.43697926,1.364,0.322922353,59.8,23.77781772,0.000160522,72.8,65.25099469,2621.92,791.5011176,-0.103005389,0.25,0.083333333,0.666666667,0,0.306468729,0.125142493,0.110030976,0.020638123
2212,Ge4Nb80Si16,0.2,Ge4 Nb80 Si16,0.00289984,0.003161488,0.037712362,1.6644,0.225857341,6.8,6.240377208,2.8,0.693375245,81.724384,41.15488193,1.386,0.226702957,59.36,22.05151312,0.000180122,69.6,60.85923228,2518.376,816.4419189,-0.126098495,0.230769231,0.076923077,0.692307692,0,0.372911264,0.09446295,0.104761233,0.058181656
2213,Ge3Nb80Si17,0.2,Ge3 Nb80 Si17,0.002844002,0.002844002,0.042426407,1.6633,0.222426122,6.8,6.264897448,2.8,0.696099716,81.278839,42.32130915,1.3845,0.231752272,59.37,22.17251752,0.000185122,70.5,62.63809698,2523.132,800.5985408,-0.128536241,0.235294118,0.078431373,0.68627451,0,0.358120296,0.095046376,0.106861407,0.054388755
2214,C2Nb80Si18,0.2,C2 Nb80 Si18,0.008952176,0.008952176,0.028284271,1.673,0.297303489,6.8,6.293552411,2.8,0.699283601,79.620708,46.60501941,1.372,0.288406803,59.6,23.19524865,0.000180322,73,66.47333418,2579.66,774.8110906,-0.119929338,0.25,0.083333333,0.666666667,0,0.308264962,0.111831442,0.111369563,0.033742629
2215,Ge2Nb80Si18,0.2,Ge2 Nb80 Si18,0.002788367,0.002788367,0.028284271,1.6622,0.219002238,6.8,6.293552411,2.8,0.699283601,80.833294,43.48683458,1.383,0.236887158,59.38,22.30837991,0.000190122,71.4,64.39581909,2527.888,784.5670607,-0.130730113,0.24,0.08,0.68,0,0.341467231,0.095626013,0.109112014,0.050316622
2216,C1Nb80Si19,0.2,C1 Nb80 Si19,0.005816704,0.005816704,0.014142136,1.6665,0.258892197,6.8,6.326508248,2.8,0.702945361,79.781456,46.21262032,1.376,0.268962732,59.5,22.9098456,0.000190222,73.1,67.15313044,2558.53,764.116378,-0.127448977,0.25,0.083333333,0.666666667,0,0.305515531,0.104566182,0.112549458,0.038227342
2217,Ge1Nb80Si19,0.2,Ge1 Nb80 Si19,0.002732937,0.002732937,0.014142136,1.6611,0.215574774,6.8,6.326508248,2.8,0.702945361,80.387749,44.65650147,1.3815,0.242125841,59.39,22.45975744,0.000195122,72.3,66.14109798,2532.644,768.2781557,-0.132621214,0.244897959,0.081632653,0.673469388,0,0.321933241,0.096201931,0.111479312,0.046021116
2218,C0Nb80Si20,0.2,Nb80 Si20,0.00267771,0.00267771,0,1.66,0.212132034,6.8,6.363961031,2.8,0.707106781,79.942204,45.83528381,1.38,0.247487373,59.4,22.627417,0.000200122,73.2,67.88225099,2537.4,751.6545084,-0.204644747,0.25,0.083333333,0.666666667,0,0.294544121,0.096774194,0.113940231,0.041540221
2219,Nb85Si15Ti0,0.2,Nb85 Si15,-0.009809072,0.009809072,0.070710678,1.645,0.212132034,6.35,6.363961031,2.85,0.707106781,83.183248,45.83528381,1.3975,0.247487373,57.8,22.627417,0.000150129,68.4,67.88225099,2590.55,751.6545084,-0.133278807,0.237113402,0.06185567,0.701030928,0,0.318775827,0.085355718,0.104534096,0.065489902
2220,B10Be20Fe70,0.2,B10 Be20 Fe70,0.00118267,0.014939499,0.047140452,1.799,0.192065433,7.3,4.474565804,2.5,1.188715053,41.9750364,31.2456186,1.275,0.291640786,66.7,13.28696648,1.00E+11,96.7,72.56196752,1814.6,300.476578,-0.032885566,0.317460317,0.015873016,0.666666667,0,1.270592083,0.096427633,0.07086627,0.07086627
